Sample #,Week,WoP,Period,Group,Date,Time,ObsHrs,Name,Code,Class,age,male,UCPsg,gsAF,gsAS
37,5,46,c,R2,10/26/2012,11:49,12.0 ,Mpigi,MPI,AF,1,0,66.61 ,5,7
38,5,46,c,R2,10/26/2012,12:37,12.0 ,Gulu,GUL,AF,1,0,52.95 ,5,7
39,5,46,c,R2,10/28/2012,10:08,12.0 ,Gulu,GUL,AF,1,0,71.96 ,5,7
40,5,46,c,R2,10/28/2012,11:34,12.0 ,Jinja,JIN,AF,1,0,64.21 ,5,7
41,5,46,c,R2,10/28/2012,14:28,12.0 ,Kyenjojo,KYE,AF,1,0,16.00 ,5,7
42,5,46,c,R2,10/30/2012,11:24,12.0 ,Jinja,JIN,AF,1,0,6.18 ,5,7
43,6,46,c,R2,10/31/2012,12:13,12.0 ,Gulu,GUL,AF,1,0,55.61 ,5,7
44,6,46,c,R2,10/31/2012,13:16,12.0 ,Kyenjojo,KYE,AF,1,0,31.93 ,5,7
45,6,46,c,R2,10/31/2012,14:42,12.0 ,Kabarole,KAB,AF,1,0,47.47 ,5,7
46,6,46,c,R2,10/31/2012,14:55,12.0 ,Mpigi,MPI,AF,1,0,5.51 ,5,7
47,6,46,c,R2,11/01/2012,12:00,12.0 ,Mpigi,MPI,AF,1,0,119.18 ,5,7
48,6,46,c,R2,11/01/2012,12:28,12.0 ,Kyenjojo,KYE,AF,1,0,110.19 ,5,7
49,6,46,c,R2,11/01/2012,13:34,12.0 ,Kabarole,KAB,AF,1,0,1.41 ,5,7
50,6,46,c,R2,11/02/2012,14:43,12.0 ,Jinja,JIN,AF,1,0,9.02 ,5,7
52,6,46,c,R2,11/03/2012,14:49,6.0 ,Kyenjojo,KYE,AF,1,0,13.07 ,5,7
53,6,46,c,R2,11/05/2012,09:45,5.0 ,Mubende,MUB,SM,2,1,27.90 ,5,7
54,6,46,c,R2,11/05/2012,16:33,5.0 ,Mubende,MUB,SM,2,1,41.18 ,5,7
55,6,46,c,R2,11/05/2012,16:55,5.0 ,Kamwenge,KWG,JF,3,0,43.80 ,5,7
59,6,46,c,R2,11/06/2012,12:50,12.0 ,Jinja,JIN,AF,1,0,2.45 ,5,7
56,6,46,c,R2,11/06/2012,13:35,12.0 ,Unknown,UID,JV,3,,3.74 ,5,7
57,6,46,c,R2,11/06/2012,13:40,12.0 ,Kyenjojo,KYE,AF,1,0,2.83 ,5,7
44,5,46,c,R3,10/24/2012,13:32,,Silver,SIL,AF,1,0,6.06 ,10,16
45,5,46,c,R3,10/26/2012,08:10,12.0 ,Tin,TIN,SM,2,1,2.62 ,10,16
46,5,46,c,R3,10/26/2012,13:05,12.0 ,Tin,TIN,SM,2,1,3.61 ,10,16
47,5,46,c,R3,10/28/2012,11:10,12.0 ,Magnesium,MAG,SM,2,1,1.36 ,10,16
48,5,46,c,R3,10/30/2012,12:25,12.0 ,Copper,COP,AM,1,1,0.94 ,10,16
49,5,46,c,R3,10/30/2012,13:05,12.0 ,Carbon,CRB,AF,1,0,0.96 ,10,16
50,6,46,c,R3,10/31/2012,15:02,12.0 ,Silver,SIL,AF,1,0,1.67 ,10,16
54,6,46,c,R3,11/02/2012,13:45,12.0 ,Flouride,FLO,JF,3,0,2.81 ,10,16
55,6,46,c,R3,11/03/2012,12:18,11.5 ,Carbon,CRB,AF,1,0,5.80 ,10,16
57,6,46,c,R3,11/03/2012,15:50,11.5 ,Sodium,SOD,SF,2,0,1.18 ,10,16
58,6,46,c,R3,11/03/2012,16:13,11.5 ,Copper,COP,AM,1,1,0.65 ,10,16
59,6,46,c,R3,11/03/2012,16:15,11.5 ,Silver,SIL,AF,1,0,1.11 ,10,16
60,6,46,c,R3,11/04/2012,15:30,12.0 ,Copper,COP,AM,1,1,1.53 ,10,16
61,6,46,c,R3,11/04/2012,16:41,12.0 ,Unknown Ad,UAD,UN,,,0.76 ,10,16
62,6,46,c,R3,11/04/2012,17:36,12.0 ,Unknown Ad,UAD,UN,,,1.37 ,10,16
63,6,46,c,R3,11/06/2012,10:00,12.0 ,Coal,COA,AF,1,0,3.37 ,10,16
64,6,46,c,R3,11/06/2012,11:37,12.0 ,Aluminum,ALU,AF,1,0,1.07 ,10,16
65,6,46,c,R3,11/06/2012,12:04,12.0 ,Zinc,ZIN,AF,1,0,0.75 ,10,16
66,6,46,c,R3,11/06/2012,12:45,12.0 ,Flouride,FLO,JF,3,0,0.44 ,10,16
67,6,46,c,R3,11/06/2012,14:11,12.0 ,Iron,IRO,AF,1,0,0.67 ,10,16
60,7,47,c,R2,11/14/2012,13:53,,Kyenjojo,KYE,AF,1,0,0.27 ,5,7
61,7,47,c,R2,11/15/2012,10:09,6.0 ,Kabarole,KAB,AF,1,0,70.16 ,5,7
62,7,47,c,R2,11/15/2012,10:54,6.0 ,Gulu,GUL,AF,1,0,79.14 ,5,7
63,7,47,c,R2,11/15/2012,13:06,6.0 ,Jinja,JIN,AF,1,0,72.80 ,5,7
64,7,47,c,R2,11/15/2012,15:10,6.0 ,Mubende,MUB,SM,2,1,28.27 ,5,7
65,7,47,c,R2,11/15/2012,15:45,6.0 ,Kyenjojo,KYE,AF,1,0,1.55 ,5,7
71,7,47,c,R2,11/16/2012,11:14,12.0 ,Jinja,JIN,AF,1,0,48.47 ,5,7
66,7,47,c,R2,11/16/2012,11:50,12.0 ,Kasese,KAS,AM,1,1,10.53 ,5,7
67,7,47,c,R2,11/16/2012,14:37,12.0 ,Kyenjojo,KYE,AF,1,0,2.23 ,5,7
68,7,47,c,R2,11/16/2012,14:37,12.0 ,Unknown,UID,UN,,,51.59 ,5,7
69,7,47,c,R2,11/16/2012,14:43,12.0 ,Mubende,MUB,SM,2,1,14.66 ,5,7
70,7,47,c,R2,11/16/2012,14:49,12.0 ,Kamwenge,KWG,JF,3,0,30.32 ,5,7
72,7,47,c,R2,11/18/2012,13:16,12.0 ,Kamwenge,KWG,JF,3,0,36.72 ,5,7
73,7,47,c,R2,11/19/2012,13:19,10.0 ,Mpigi,MPI,AF,1,0,7.02 ,5,7
75,7,47,c,R2,11/19/2012,15:20,10.0 ,Kamwenge,KWG,JF,3,0,6.31 ,5,7
76,7,47,c,R2,11/20/2012,08:27,12.0 ,Mpigi,MPI,AF,1,0,9.07 ,5,7
77,7,47,c,R2,11/20/2012,10:15,12.0 ,Kabarole,KAB,AF,1,0,9.41 ,5,7
78,8,47,c,R2,11/21/2012,12:00,12.0 ,Mpigi,MPI,AF,1,0,92.27 ,5,7
79,8,47,c,R2,11/21/2012,13:37,12.0 ,Mubende,MUB,SM,2,1,44.41 ,5,7
80,8,47,c,R2,11/21/2012,14:28,12.0 ,Hoima,HOI,JF,3,0,71.34 ,5,7
81,8,47,c,R2,11/21/2012,14:30,12.0 ,Jinja,JIN,AF,1,0,89.03 ,5,7
82,8,47,c,R2,11/21/2012,16:20,12.0 ,Jinja,JIN,AF,1,0,32.98 ,5,7
83,8,47,c,R2,11/22/2012,08:07,12.0 ,Mubende,MUB,SM,2,1,34.36 ,5,7
84,8,47,c,R2,11/22/2012,12:40,12.0 ,Kyenjojo,KYE,AF,1,0,32.89 ,5,7
85,8,47,c,R2,11/22/2012,12:42,12.0 ,Gulu,GUL,AF,1,0,17.54 ,5,7
87,8,47,c,R2,11/22/2012,13:44,12.0 ,Kabarole,KAB,AF,1,0,80.20 ,5,7
89,8,47,c,R2,11/24/2012,12:44,12.0 ,Gulu,GUL,AF,1,0,5.18 ,5,7
90,8,47,c,R2,11/25/2012,14:01,12.0 ,Gulu,GUL,AF,1,0,58.39 ,5,7
91,8,47,c,R2,11/25/2012,14:54,12.0 ,Mpigi,MPI,AF,1,0,69.06 ,5,7
92,8,47,c,R2,11/26/2012,10:36,12.0 ,Kyenjojo,KYE,AF,1,0,2.20 ,5,7
93,8,47,c,R2,11/26/2012,14:13,12.0 ,Kasese,KAS,AM,1,1,23.00 ,5,7
68,7,47,c,R3,11/15/2012,15:00,7.5 ,Flouride,FLO,JF,3,0,0.57 ,10,16
70,7,47,c,R3,11/19/2012,15:05,12.0 ,Unknown,UID,JV,3,,0.94 ,10,16
71,7,47,c,R3,11/19/2012,15:40,12.0 ,Sulphur,SUL,SF,2,0,1.59 ,10,16
73,7,47,c,R3,11/20/2012,14:50,12.0 ,Tin,TIN,SM,2,1,0.89 ,10,16
74,8,47,c,R3,11/22/2012,11:01,12.0 ,Potassium,POT,AF,1,0,1.86 ,10,16
75,8,47,c,R3,11/22/2012,11:14,12.0 ,Flouride,FLO,JF,3,0,0.66 ,10,16
76,8,47,c,R3,11/22/2012,11:31,12.0 ,Aluminum,ALU,AF,1,0,0.46 ,10,16
77,8,47,c,R3,11/22/2012,12:09,12.0 ,Aluminum,ALU,AF,1,0,0.62 ,10,16
78,8,47,c,R3,11/22/2012,12:22,12.0 ,Copper,COP,AM,1,1,1.65 ,10,16
79,8,47,c,R3,11/24/2012,10:03,12.0 ,Gold,GOL,AF,1,0,2.83 ,10,16
80,8,47,c,R3,11/24/2012,11:22,12.0 ,Argon,ARG,AF,1,0,1.31 ,10,16
81,8,47,c,R3,11/25/2012,10:50,12.0 ,Iron,IRO,AF,1,0,2.53 ,10,16
82,8,47,c,R3,11/25/2012,11:05,12.0 ,Sulphur,SUL,SF,2,0,1.42 ,10,16
83,8,47,c,R3,11/25/2012,12:15,12.0 ,Chlorine,CHL,AF,1,0,1.58 ,10,16
84,8,47,c,R3,11/26/2012,12:33,12.0 ,Aluminum,ALU,AF,1,0,1.08 ,10,16
94,9,48,c,R2,12/06/2012,13:57,5.0 ,Kasese,KAS,AM,1,1,8.04 ,5,7
95,9,48,c,R2,12/06/2012,14:40,5.0 ,Jinja,JIN,AF,1,0,36.19 ,5,7
96,9,48,c,R2,12/07/2012,13:38,12.0 ,Kasese,KAS,AM,1,1,3.60 ,5,7
97,9,48,c,R2,12/07/2012,13:54,12.0 ,Mpigi,MPI,AF,1,0,62.45 ,5,7
98,9,48,c,R2,12/07/2012,14:40,12.0 ,Jinja,JIN,AF,1,0,67.77 ,5,7
99,9,48,c,R2,12/08/2012,08:23,12.0 ,Mubende,MUB,SM,2,1,9.63 ,5,7
100,9,48,c,R2,12/08/2012,08:41,12.0 ,Kabarole,KAB,AF,1,0,7.93 ,5,7
101,9,48,c,R2,12/08/2012,15:49,12.0 ,Jinja,JIN,AF,1,0,1.03 ,5,7
102,9,48,c,R2,12/09/2012,08:42,12.0 ,Kyenjojo,KYE,AF,1,0,99.26 ,5,7
103,9,48,c,R2,12/09/2012,10:20,12.0 ,Gulu,GUL,AF,1,0,105.96 ,5,7
104,9,48,c,R2,12/10/2012,13:28,11.5 ,Hoima,HOI,JF,3,0,36.72 ,5,7
106,9,48,c,R2,12/11/2012,10:23,12.0 ,Mubende,MUB,SM,2,1,80.04 ,5,7
107,9,48,c,R2,12/11/2012,11:13,12.0 ,Kabarole,KAB,AF,1,0,4.60 ,5,7
108,10,48,c,R2,12/12/2012,11:09,12.0 ,Kyenjojo,KYE,AF,1,0,6.31 ,5,7
109,10,48,c,R2,12/13/2012,09:56,12.0 ,Kabarole,KAB,AF,1,0,2.80 ,5,7
110,10,48,c,R2,12/13/2012,15:21,12.0 ,Gulu,GUL,AF,1,0,3.52 ,5,7
111,10,48,c,R2,12/14/2012,15:04,12.0 ,Gulu,GUL,AF,1,0,70.82 ,5,7
112,10,48,c,R2,12/16/2012,14:01,5.5 ,Mpigi,MPI,AF,1,0,71.82 ,5,7
113,10,48,c,R2,12/16/2012,15:14,5.5 ,Jinja,JIN,AF,1,0,77.11 ,5,7
114,10,48,c,R2,12/17/2012,11:01,6.5 ,Kasese,KAS,AM,1,1,36.20 ,5,7
85,9,48,c,R3,12/10/2012,13:10,12.0 ,Silver,SIL,AF,1,0,10.96 ,10,16
88,9,48,c,R3,12/11/2012,13:10,12.0 ,Coal,COA,AF,1,0,3.34 ,10,16
1,0.1,49,d,R1,01/05/2013,10:15,10.5 ,Leopard,LEO,AF,1,0,0.62 ,11,17
2,0.1,49,d,R1,01/06/2013,12:10,11.5 ,Zebra,ZEB,SF,2,0,1.31 ,11,17
3,0.1,49,d,R1,01/08/2013,11:30,11.5 ,Leopard,LEO,AF,1,0,3.28 ,11,17
1,0.2,49,d,R4,12/30/2012,12:55,9.0 ,Earth,EAR,AM,1,1,1.31 ,8,11
3,0.2,49,d,R4,12/30/2012,14:14,9.0 ,Unknown,UID,AF,1,0,1.89 ,8,11
4,0.2,49,d,R4,12/30/2012,14:25,9.0 ,Unknown,UID,AF,1,0,1.25 ,8,11
5,0.2,49,d,R4,12/30/2012,15:00,9.0 ,Jupiter,JUP,AF,1,0,1.21 ,8,11
6,0.2,49,d,R4,12/30/2012,16:00,9.0 ,Unknown,UID,UN,,,1.42 ,8,11
7,0.2,49,d,R4,01/02/2013,13:11,11.5 ,Venus,VEN,AF,1,0,3.04 ,8,11
10,0.2,49,d,R4,01/02/2013,15:44,11.5 ,Jupiter,JUP,AF,1,0,1.94 ,8,11
11,0.2,49,d,R4,01/03/2013,11:18,11.0 ,Mars,MRS,AF,1,0,1.86 ,8,11
14,0.3,49,d,R4,01/05/2013,10:15,10.0 ,Indian,IND,SM,2,1,1.65 ,8,11
15,0.3,49,d,R4,01/05/2013,15:12,10.0 ,Unknown,UID,JV,3,,12.08 ,8,11
4,0.2,50,d,R1,01/17/2013,11:13,11.0 ,Tiger,TIG,AF,1,0,2.49 ,11,17
5,0.2,50,d,R1,01/17/2013,12:09,11.0 ,Buffalo,BUF,AF,1,0,0.98 ,11,17
6,0.2,50,d,R1,01/17/2013,14:05,11.0 ,Elephant,ELE,AM,1,1,2.19 ,11,17
7,0.2,50,d,R1,01/19/2013,15:12,12.0 ,Giraffe,GIR,AF,1,0,6.74 ,11,17
8,0.2,50,d,R1,01/20/2013,14:05,11.5 ,Zebra,ZEB,SF,2,0,20.70 ,11,17
9,0.2,50,d,R1,01/20/2013,15:25,11.5 ,Hippo,HIP,AF,1,0,1.57 ,11,17
115,11,50,d,R2,01/19/2013,12:10,12.5 ,Kabarole,KAB,AF,1,0,2.46 ,5,7
116,11,50,d,R2,01/19/2013,14:13,12.5 ,Hoima,HOI,JF,3,0,1.30 ,5,7
117,11,50,d,R2,01/20/2013,12:00,12.5 ,Mubende,MUB,SM,2,1,2.20 ,5,7
118,11,50,d,R2,01/20/2013,14:15,12.5 ,Gulu,GUL,AF,1,0,48.73 ,5,7
119,11,50,d,R2,01/20/2013,15:48,12.5 ,Mpigi,MPI,AF,1,0,1.45 ,5,7
120,11,50,d,R2,01/20/2013,16:00,12.5 ,Jinja,JIN,AF,1,0,58.95 ,5,7
121,11,50,d,R2,01/20/2013,16:19,12.5 ,Kabarole,KAB,AF,1,0,2.49 ,5,7
122,11,50,d,R2,01/20/2013,16:21,12.5 ,Kamwenge,KWG,JF,3,0,1.06 ,5,7
123,11,50,d,R2,01/21/2013,11:00,12.0 ,Jinja,JIN,AF,1,0,2.83 ,5,7
124,11,50,d,R2,01/21/2013,14:50,12.0 ,Kyenjojo,KYE,AF,1,0,0.98 ,5,7
125,11,50,d,R2,01/21/2013,15:41,12.0 ,Gulu,GUL,AF,1,0,1.78 ,5,7
126,11,50,d,R2,01/21/2013,15:41,12.0 ,Unknown,UID,JV,3,,3.54 ,5,7
127,11,50,d,R2,01/22/2013,13:00,12.5 ,Jinja,JIN,AF,1,0,55.69 ,5,7
129,11,50,d,R2,01/22/2013,13:15,12.5 ,Mpigi,MPI,AF,1,0,12.13 ,5,7
130,11,50,d,R2,01/22/2013,13:21,12.5 ,Kyenjojo,KYE,AF,1,0,14.00 ,5,7
131,11,50,d,R2,01/22/2013,14:28,12.5 ,Kasese,KAS,AM,1,1,0.93 ,5,7
132,12,50,d,R2,01/23/2013,11:11,12.5 ,Mpigi,MPI,AF,1,0,50.11 ,5,7
133,12,50,d,R2,01/23/2013,12:30,12.5 ,Kyenjojo,KYE,AF,1,0,46.13 ,5,7
134,12,50,d,R2,01/23/2013,12:49,12.5 ,Gulu,GUL,AF,1,0,22.59 ,5,7
135,12,50,d,R2,01/24/2013,13:35,12.5 ,Kabarole,KAB,AF,1,0,8.48 ,5,7
136,12,50,d,R2,01/24/2013,15:06,12.5 ,Gulu,GUL,AF,1,0,3.25 ,5,7
137,12,50,d,R2,01/24/2013,16:36,12.5 ,Kyenjojo,KYE,AF,1,0,24.38 ,5,7
138,12,50,d,R2,01/25/2013,13:33,12.5 ,Kabarole,KAB,AF,1,0,31.38 ,5,7
139,12,50,d,R2,01/25/2013,14:06,12.5 ,Mpigi,MPI,AF,1,0,1.73 ,5,7
140,12,50,d,R2,01/26/2013,14:07,12.5 ,Jinja,JIN,AF,1,0,8.74 ,5,7
141,12,50,d,R2,01/28/2013,08:13,12.5 ,Mubende,MUB,SM,2,1,1.11 ,5,7
142,12,50,d,R2,01/29/2013,13:14,12.5 ,Kabarole,KAB,AF,1,0,8.35 ,5,7
143,12,50,d,R2,01/29/2013,13:51,12.5 ,Jinja,JIN,AF,1,0,9.94 ,5,7
144,12,50,d,R2,01/29/2013,14:00,12.5 ,Kyenjojo,KYE,AF,1,0,9.05 ,5,7
145,12,50,d,R2,01/29/2013,15:44,12.5 ,Mpigi,MPI,AF,1,0,1.36 ,5,7
17,0.4,50,d,R4,01/16/2013,14:31,,Earth,EAR,AM,1,1,3.95 ,8,11
19,0.4,50,d,R4,01/19/2013,12:40,,Pluto,PLU,AF,1,0,1.27 ,8,11
20,0.4,50,d,R4,01/19/2013,13:01,,Earth,EAR,AM,1,1,1.00 ,8,11
21,0.4,50,d,R4,01/21/2013,11:56,12.5 ,Earth,EAR,AM,1,1,3.59 ,8,11
22,0.4,50,d,R4,01/21/2013,12:43,12.5 ,Pluto,PLU,AF,1,0,0.29 ,8,11
24,0.4,50,d,R4,01/22/2013,11:46,12.5 ,Indian,IND,SM,2,1,1.96 ,8,11
25,0.4,50,d,R4,01/22/2013,13:03,12.5 ,Pacific,PAC,SF,2,0,2.68 ,8,11
26,0.4,50,d,R4,01/22/2013,13:32,12.5 ,Uranus,URA,AF,1,0,0.63 ,8,11
27,1,50,d,R4,01/23/2013,10:15,10.5 ,Jupiter,JUP,AF,1,0,6.41 ,8,11
28,1,50,d,R4,01/23/2013,12:22,10.5 ,Victoria,VIC,JF,3,0,3.07 ,8,11
29,1,50,d,R4,01/24/2013,09:51,11.0 ,Venus,VEN,AF,1,0,2.09 ,8,11
30,1,50,d,R4,01/24/2013,12:38,11.0 ,Pacific,PAC,SF,2,0,1.64 ,8,11
32,1,50,d,R4,01/26/2013,12:15,,Andromeda,AND,AF,1,0,1.78 ,8,11
33,1,50,d,R4,01/26/2013,13:17,,Pacific,PAC,SF,2,0,2.65 ,8,11
34,1,50,d,R4,01/27/2013,10:15,8.5 ,Uranus,URA,AF,1,0,0.57 ,8,11
35,1,50,d,R4,01/29/2013,10:47,11.5 ,Mars,MRS,AF,1,0,1.01 ,8,11
36,1,50,d,R4,01/29/2013,13:12,11.5 ,Pacific,PAC,SF,2,0,1.34 ,8,11
10,0.3,51,d,R1,02/06/2013,11:19,,Unknown,UID,JV,3,,2.19 ,11,17
11,0.3,51,d,R1,02/06/2013,13:19,,Unknown,UID,SA,2,,2.80 ,11,17
12,0.3,51,d,R1,02/07/2013,13:20,9.0 ,Elephant,ELE,AM,1,1,3.34 ,11,17
13,0.3,51,d,R1,02/07/2013,14:05,9.0 ,Tiger,TIG,AF,1,0,1.18 ,11,17
14,0.3,51,d,R1,02/07/2013,15:32,9.0 ,Rhino,RHI,AF,1,0,1.18 ,11,17
15,0.3,51,d,R1,02/07/2013,15:50,9.0 ,Leopard,LEO,AF,1,0,3.33 ,11,17
16,0.3,51,d,R1,02/10/2013,14:35,10.0 ,Leopard,LEO,AF,1,0,13.07 ,11,17
18,0.3,51,d,R1,02/12/2013,15:44,10.5 ,Hyena,HYE,AF,1,0,0.88 ,11,17
146,13,51,d,R2,02/07/2013,10:45,4.0 ,Mubende,MUB,SM,2,1,1.01 ,5,7
147,13,51,d,R2,02/07/2013,14:30,4.0 ,Jinja,JIN,AF,1,0,6.41 ,5,7
148,13,51,d,R2,02/08/2013,15:46,12.5 ,Mpigi,MPI,AF,1,0,1.42 ,5,7
149,13,51,d,R2,02/08/2013,16:36,12.5 ,Mubende,MUB,SM,2,1,2.03 ,5,7
150,13,51,d,R2,02/09/2013,12:54,12.5 ,Kyenjojo,KYE,AF,1,0,1.47 ,5,7
151,13,51,d,R2,02/09/2013,13:52,12.5 ,Mubende,MUB,SM,2,1,1.53 ,5,7
152,13,51,d,R2,02/09/2013,13:55,12.5 ,Mpigi,MPI,AF,1,0,0.71 ,5,7
153,13,51,d,R2,02/09/2013,14:09,12.5 ,Kasese,KAS,AM,1,1,3.13 ,5,7
154,13,51,d,R2,02/10/2013,10:40,12.5 ,Gulu,GUL,AF,1,0,1.27 ,5,7
155,13,51,d,R2,02/10/2013,11:22,12.5 ,Mpigi,MPI,AF,1,0,2.68 ,5,7
156,13,51,d,R2,02/10/2013,11:28,12.5 ,Kabarole,KAB,AF,1,0,0.99 ,5,7
158,13,51,d,R2,02/11/2013,11:34,12.5 ,Kyenjojo,KYE,AF,1,0,3.41 ,5,7
157,13,51,d,R2,02/11/2013,14:00,12.5 ,Kabarole,KAB,AF,1,0,0.98 ,5,7
159,14,51,d,R2,02/13/2013,13:24,12.5 ,Jinja,JIN,AF,1,0,0.95 ,5,7
160,14,51,d,R2,02/13/2013,14:51,12.5 ,Kyenjojo,KYE,AF,1,0,16.90 ,5,7
161,14,51,d,R2,02/13/2013,15:12,12.5 ,Mpigi,MPI,AF,1,0,6.76 ,5,7
162,14,51,d,R2,02/14/2013,10:41,12.5 ,Kasese,KAS,AM,1,1,2.42 ,5,7
163,14,51,d,R2,02/14/2013,14:57,12.5 ,Kamwenge,KWG,JF,3,0,2.04 ,5,7
164,14,51,d,R2,02/14/2013,15:22,12.5 ,Kabarole,KAB,AF,1,0,28.90 ,5,7
165,14,51,d,R2,02/14/2013,15:35,12.5 ,Mubende,MUB,SM,2,1,4.17 ,5,7
167,14,51,d,R2,02/14/2013,16:39,12.5 ,Gulu,GUL,AF,1,0,29.50 ,5,7
168,14,51,d,R2,02/15/2013,09:31,12.5 ,Mubende,MUB,SM,2,1,17.66 ,5,7
169,14,51,d,R2,02/16/2013,12:55,12.5 ,Gulu,GUL,AF,1,0,23.49 ,5,7
170,14,51,d,R2,02/16/2013,14:12,12.5 ,Mpigi,MPI,AF,1,0,21.30 ,5,7
171,14,51,d,R2,02/16/2013,15:13,12.5 ,Jinja,JIN,AF,1,0,4.50 ,5,7
172,14,51,d,R2,02/16/2013,15:44,12.5 ,Unknown,UID,JV,3,,3.95 ,5,7
173,14,51,d,R2,02/16/2013,15:53,12.5 ,Hoima,HOI,JF,3,0,1.30 ,5,7
174,14,51,d,R2,02/17/2013,12:08,12.5 ,Kyenjojo,KYE,AF,1,0,1.17 ,5,7
175,14,51,d,R2,02/17/2013,13:18,12.5 ,Kabarole,KAB,AF,1,0,2.79 ,5,7
176,14,51,d,R2,02/17/2013,13:25,12.5 ,Gulu,GUL,AF,1,0,1.25 ,5,7
177,14,51,d,R2,02/17/2013,14:00,12.5 ,Mpigi,MPI,AF,1,0,2.67 ,5,7
178,14,51,d,R2,02/17/2013,14:02,12.5 ,Kasese,KAS,AM,1,1,5.37 ,5,7
179,14,51,d,R2,02/18/2013,12:14,12.5 ,Kyenjojo,KYE,AF,1,0,2.92 ,5,7
181,14,51,d,R2,02/18/2013,12:29,12.5 ,Mubende,MUB,SM,2,1,1.25 ,5,7
180,14,51,d,R2,02/18/2013,14:50,12.5 ,Mubende,MUB,SM,2,1,15.85 ,5,7
182,14,51,d,R2,02/18/2013,14:55,12.5 ,Jinja,JIN,AF,1,0,32.33 ,5,7
183,14,51,d,R2,02/18/2013,16:03,12.5 ,Kabarole,KAB,AF,1,0,8.67 ,5,7
38,2,51,d,R4,02/06/2013,14:19,,Pluto,PLU,AF,1,0,15.87 ,8,11
39,2,51,d,R4,02/07/2013,11:00,9.5 ,Earth,EAR,AM,1,1,7.47 ,8,11
40,2,51,d,R4,02/07/2013,11:13,9.5 ,Uranus,URA,AF,1,0,0.76 ,8,11
41,2,51,d,R4,02/08/2013,12:05,10.5 ,Earth,EAR,AM,1,1,1.16 ,8,11
42,2,51,d,R4,02/09/2013,12:21,11.5 ,Earth,EAR,AM,1,1,1.19 ,8,11
43,2,51,d,R4,02/09/2013,13:07,11.5 ,Pacific,PAC,SF,2,0,1.68 ,8,11
44,2,51,d,R4,02/09/2013,13:29,11.5 ,Jupiter,JUP,AF,1,0,1.47 ,8,11
45,2,51,d,R4,02/09/2013,13:53,11.5 ,Indian,IND,SM,2,1,4.13 ,8,11
47,2,51,d,R4,02/11/2013,15:15,11.5 ,Mars,MRS,AF,1,0,1.00 ,8,11
48,2,51,d,R4,02/12/2013,14:07,11.5 ,Pacific,PAC,SF,2,0,1.20 ,8,11
50,2,51,d,R4,02/12/2013,15:05,11.5 ,Pluto,PLU,AF,1,0,1.46 ,8,11
51,2,51,d,R4,02/12/2013,15:10,11.5 ,Earth,EAR,AM,1,1,1.90 ,8,11
52,3,51,d,R4,02/13/2013,10:15,8.5 ,Pluto,PLU,AF,1,0,1.48 ,8,11
54,3,51,d,R4,02/13/2013,13:13,8.5 ,Pacific,PAC,SF,2,0,2.21 ,8,11
55,3,51,d,R4,02/16/2013,10:33,11.5 ,Mars,MRS,AF,1,0,1.05 ,8,11
56,3,51,d,R4,02/16/2013,11:10,11.5 ,Jupiter,JUP,AF,1,0,1.00 ,8,11
57,3,51,d,R4,02/16/2013,11:40,11.5 ,Pluto,PLU,AF,1,0,2.12 ,8,11
58,3,51,d,R4,02/16/2013,12:02,11.5 ,Earth,EAR,AM,1,1,1.19 ,8,11
59,3,51,d,R4,02/16/2013,12:19,11.5 ,Venus,VEN,AF,1,0,0.94 ,8,11
63,3,51,d,R4,02/17/2013,11:22,12.0 ,Mars,MRS,AF,1,0,1.44 ,8,11
64,3,51,d,R4,02/17/2013,14:00,12.0 ,Earth,EAR,AM,1,1,1.46 ,8,11
65,3,51,d,R4,02/17/2013,15:11,12.0 ,Pacific,PAC,SF,2,0,1.15 ,8,11
68,3,51,d,R4,02/18/2013,13:00,12.0 ,Venus,VEN,AF,1,0,1.36 ,8,11
71,3,51,d,R4,02/19/2013,10:45,11.0 ,Luna,LUN,AF,1,0,17.00 ,8,11
19,0.4,52,d,R1,02/27/2013,10:00,,Unknown,UID,AF,1,0,38.77 ,11,17
20,0.4,52,d,R1,02/27/2013,11:21,,Giraffe,GIR,AF,1,0,2.19 ,11,17
21,0.4,52,d,R1,02/27/2013,13:09,,Fox,FOX,JM,3,1,0.71 ,11,17
23,0.4,52,d,R1,02/27/2013,13:14,,Hyena,HYE,AF,1,0,1.60 ,11,17
